pmid,relations
36672757,MESH:D006261!HMGB1P45!0.9983!Association;MESH:D006261!RPL30P1!0.999!Association;MESH:D006261!FAF1!0.9971!Association;MESH:D006261!C20orf203!0.9871!Association;MESH:D006261!SECISBP2L!0.9991!Association;MESH:D006261!TMX2!0.9994!Association;MESH:D006261!PLCD3!0.9984!Association;MESH:D006261!CTNND1!0.9976!Association;MESH:D006261!ZNF462!0.9991!Association;MESH:D006261!ITPK1!0.9993!Association;MESH:D006261!AARSD1!0.9987!Association;MESH:D006261!ZNF652!0.9936!Association
37538116,MESH:D009369!PFDN2!0.5772!Association;MESH:D013274!PFDN2!0.9849!Positive_Correlation
37551622,MESH:D001943!COPZ2!0.9984!Association;MESH:D001943!TEK!0.9996!Association;MESH:D009369!EMCN!0.9915!Negative_Correlation;MESH:D001943!EMCN!0.9996!Association;MESH:D009369!KIR2DL4!0.9979!Negative_Correlation;MESH:D001943!SF3B4!0.9991!Association;MESH:D001943!TPK1!0.9995!Association;MESH:D001943!GMFG!0.9995!Association;MESH:D009369!KIF26B!0.9973!Negative_Correlation;MESH:D001943!NR5A2!0.9994!Association;MESH:D001943!POLR2J!0.9989!Association;MESH:D001943!KIR2DL4!0.999!Association;MESH:D009369!NR5A2!0.9849!Negative_Correlation;MESH:D009369!ARL15!0.9968!Negative_Correlation;MESH:D001943!ARL15!0.9993!Association;MESH:D009369!ARHGAP25!0.9949!Negative_Correlation;MESH:D009369!GMFG!0.9875!Negative_Correlation;MESH:D009369!TEK!0.9681!Negative_Correlation;MESH:D001943!KIF26B!0.9992!Association;MESH:D009369!TPK1!0.9938!Negative_Correlation;MESH:D001943!ARHGAP25!0.999!Association;MESH:D001943!KRTCAP2!0.999!Association
37576155,MESH:D009203!SH2D1B!0.9996!Association;MESH:D009203!CBLB!0.9996!Association;MESH:D007249!FASLG!0.9994!Association;MESH:D007249!SH2D1B!0.9995!Association;MESH:D007249!RORA!0.9993!Association;MESH:D009203!NRG1!0.9996!Association;MESH:D007249!PI3!0.9977!Association;MESH:D007249!ADM!0.9929!Association;MESH:D009203!RORA!0.9997!Association;MESH:D009203!FASLG!0.9995!Association;MESH:D007249!NRG1!0.9988!Association;MESH:D007249!CBLB!0.9988!Association;MESH:D009203!MIR1297!0.9499!Association;MESH:D009203!MMP9!0.9996!Association;MESH:D009203!PI3!0.9997!Association;MESH:D009203!ADM!0.9996!Association;MESH:D007249!MMP9!0.9993!Association
37676078,MESH:D002292!OLFML2B!0.9986!Association;MESH:D009362!OLFML2B!0.9874!Association
37861205,MESH:D010051!MUC16!0.9991!Association
37872600,MESH:D011225!ELAVL1!0.9974!Association;MESH:D011225!FEZF1!0.7138!Association;MESH:D011225!NOC2L!0.8941!Association
38403680,MESH:D008175!LINC01132!0.8791!Positive_Correlation;MESH:D009369!LINC01132!0.9874!Association
38458543,MESH:D000077195!ZCRB1!0.9589!Association;MESH:D000077195!HNRNPC!0.9962!Association;MESH:D000077195!SF3B3!0.9308!Association
38474122,MESH:D018205!NEXN!0.9996!Association;MESH:D018205!PPIG!0.9996!Association;MESH:D018205!ROCK1!0.9997!Association;MESH:D018205!IFT74!0.9997!Association;MESH:D018205!ARID4A!0.9996!Association;MESH:D018205!NSRP1!0.9997!Association;MESH:D018205!BRD10!0.9997!Association;MESH:D018205!100155203!0.9996!Association;MESH:D018205!ANKRD12!0.9997!Association
38526030,MESH:D010190!MCM6!0.9996!Association;MESH:D010190!RPS26!0.9995!Association;MESH:D010190!SVBP!0.8948!Association
39219493,MESH:D008607!ATP8B2!0.9997!Association
39261946,MESH:D006528!Tlx1!0.809!Association;MESH:D006528!Trappc9!0.9996!Association;MESH:D007938!Tlx1!0.9992!Association
39278573,MESH:D005355!GLRX2!0.6111!Association;MESH:D065626!GLRX2!0.9939!Association;MESH:D004620!GLRX2!0.9873!Association
39299576,MESH:D001714!CITED2!0.9991!Association;MESH:D001714!ARL8B!0.9995!Association;MESH:D001714!NUDT4!0.999!Association
39300279,MESH:D007249!Tnfrsf14!0.9991!Association;MESH:D007249!Tnfrsf13c!0.999!Association;MESH:D007249!Il13!0.9771!Negative_Correlation;MESH:D007249!Il9r!0.999!Association;MESH:D007249!Il12rb1!0.9993!Association;MESH:D007249!Tnfrsf1b!0.9991!Association;MESH:D007249!Ccl24!0.8023!Negative_Correlation;MESH:D007249!Tnfrsf25!0.9988!Association
39319128,MESH:D000075222!HTR2B!0.9381!Association
39337460,MESH:D000086382!SLFN5!0.9996!Association;MESH:D014397!ODF2L!0.9997!Association;MESH:D000086382!LAG3!0.9992!Association;MESH:D014397!LAG3!0.999!Association;MESH:D014397!TRAV1-2!0.9997!Association;MESH:D014397!CD4!0.9898!Association;MESH:D000086382!CD4!0.9771!Association;MESH:D000086382!GBP2!0.9976!Association;MESH:D014397!GBP2!0.9783!Association;MESH:D014397!PTMS!0.9984!Association;MESH:D000086382!PTMS!0.9994!Association
39360343,MESH:D030342!ADAMTSL4!0.7352!Association;MESH:D004479!ADAMTSL4!0.9997!Association;MESH:D005128!ADAMTSL4!0.9997!Association;MESH:D007906!ADAMTSL4!0.9996!Association
39367275,MESH:D008545!HSPB7!0.9995!Association;MESH:D008545!FDXR!0.9996!Association;MESH:D009369!FDXR!0.7608!Negative_Correlation;MESH:D009369!CLDN1!0.914!Negative_Correlation;MESH:D008545!TERT!0.9997!Association;MESH:D009369!ADCY9!0.8792!Negative_Correlation;MESH:D008545!CLDN1!0.9995!Association;MESH:D008545!ADCY9!0.9994!Association;MESH:D009369!HSPB7!0.9403!Negative_Correlation
39415292,MESH:D002545!Trp53-ps!0.9994!Association;MESH:D015427!Otud3!0.983!Positive_Correlation;MESH:D002545!Ireb2!0.6404!Association;MESH:D002545!Ptgs2!0.9994!Association;MESH:D015427!Ptgs2!0.9967!Association;MESH:D015427!Trp53-ps!0.9994!Association;MESH:D002545!Otud3!0.586!Association
39504041,MESH:D003324!NLRP6!0.8473!Association;MESH:D003324!TPCN2!0.905!Association;MESH:D001024!PDGFRA!0.9995!Association;MESH:D001024!AFAP1!0.9995!Association;MESH:D001024!NLRP6!0.9958!Association;MESH:D001024!TPCN2!0.879!Association;MESH:D001024!HAO1!0.9994!Association;MESH:D001024!ADAMTS7!0.9995!Association;MESH:D001024!PRRX1!0.9965!Association;MESH:D001024!RNF144A!0.9971!Association;MESH:D003324!RNF144A!0.9953!Association
39524633,MESH:D000094724!TNPO1!0.9993!Association;MESH:D008103!AGO3!0.9995!Association;MESH:D000094724!AGO3!0.9994!Association;MESH:D006528!AGO3!0.5938!Association;MESH:D006528!TNPO1!0.5596!Association;MESH:D006528!NCOA3!0.613!Positive_Correlation;MESH:D006528!MIR6753!0.9957!Association;MESH:D006528!MIR371A!0.9967!Association;MESH:D000094724!NCOA3!0.9995!Association;MESH:D008103!TNPO1!0.9996!Association;MESH:D008103!NCOA3!0.9996!Association;MESH:D006528!ENAH!0.939!Association
39553213,MESH:D010051!TRIM46!0.9935!Association
39577414,MESH:D007333!INS!0.8927!Association;MESH:D007333!MINDY1!0.9983!Association;MESH:D003924!INS!0.9986!Association
39586126,MESH:D015179!ERBB4!0.9996!Association;MESH:D009362!VANGL1!0.9877!Association;MESH:D015179!VANGL1!0.9988!Association;MESH:D009362!ERBB4!0.9996!Association;MESH:D015179!KHSRP!0.9975!Association
39643769,MESH:D003093!BAG6!0.9995!Association;MESH:D057765!SPRR2D!0.9994!Association;MESH:D003093!TRAF3!0.9995!Association;MESH:D003424!SLC2A4RG!0.9995!Association;MESH:D003424!CYBA!0.9996!Association;MESH:D003424!XAF1!0.9995!Association;MESH:D057765!STAT6!0.9996!Association;MESH:D057765!IL36G!0.9995!Association;MESH:D003424!LGALS8!0.9995!Association;MESH:D003424!CDKN1A!0.9995!Association;MESH:D003424!NPDC1!0.9995!Association;MESH:D003093!CDC42SE2!0.9995!Association;MESH:D003093!HSPA9!0.9995!Association;MESH:D057765!KRT79!0.9996!Association;MESH:D003093!CCDC80!0.9995!Association;MESH:D057765!SPRR2E!0.9991!Association;MESH:D057765!SPRR2B!0.9994!Association;MESH:D057765!CRISP2!0.9995!Association
39655195,MESH:D018805!RNASE3!0.9995!Association;MESH:D018805!RAB13!0.9992!Association;MESH:D018805!ELANE!0.9997!Association;MESH:D018805!TLR5!0.9996!Association;MESH:D018805!FCGR1A!0.9994!Association;MESH:D018805!IL1R2!0.9993!Association
39726754,MESH:D013274!PKM!0.9997!Association;MESH:D013274!SRSF6!0.9997!Association;MESH:D013274!NR4A1!0.9996!Association;MESH:D013274!SRSF2!0.9997!Association;MESH:D013274!NOC2L!0.9997!Association;MESH:D013274!TAGLN2!0.9997!Association;MESH:D013274!DHX9!0.9997!Association;MESH:D013274!C1QBP!0.9997!Association;MESH:D013274!TAGLN!0.9997!Association;MESH:D013274!IFI27!0.9997!Association;MESH:D013274!BBC3!0.9996!Association;MESH:D013274!IPO4!0.9997!Association
39742277,MESH:D002292!PAQR6!0.9808!Association;MESH:D009369!PAQR6!0.9974!Association
39815269,MESH:D009369!SLAMF9!0.9995!Association
39833630,MESH:D001943!DUSP1!0.9993!Association;MESH:D001943!CAVIN2!0.9986!Association;MESH:D001943!TENT5B!0.9993!Association;MESH:D001943!P3H2!0.9994!Association;MESH:D001943!ARL4D!0.9993!Association;MESH:D001943!MMP28!0.9992!Association
39888730,MESH:D008175!COL5A1!0.97!Association;MESH:D008175!PDK4!0.8554!Association;MESH:D008175!FOSB!0.8258!Association;MESH:D008175!PKP1!0.5211!Association;MESH:D008175!DFNA37!0.5219!Positive_Correlation;MESH:D008175!FLYWCH1!0.9773!Association;MESH:D008175!MIR196A2!0.6798!Association;MESH:D008175!TOP2A!0.9987!Association;MESH:D008175!MIR328!0.9444!Association;MESH:D008175!COL1A1!0.9993!Association;MESH:D008175!SULF1!0.9273!Association;MESH:D008175!SPP1!0.9993!Association;MESH:D008175!TIMP1!0.9992!Association;MESH:D008175!CYB5D2!0.7621!Association;MESH:D008175!DIO2!0.9559!Association;MESH:D008175!SOX2!0.9992!Association
39892863,MESH:D004715!MBL2!0.9961!Association
39937005,MESH:D010051!CTNNB1!0.9997!Association;MESH:D010051!TRIM46!0.9896!Association;MESH:D009369!TRIM46!0.9932!Association;MESH:D010051!CXCL8!0.9996!Association;MESH:D009369!CXCL8!0.5411!Association;MESH:D001201!CXCL8!0.9937!Association
39946051,MESH:D011471!BNIPL!0.9994!Association;MESH:D011471!AOX1!0.9993!Association;MESH:D011471!FADS2!0.9994!Association;MESH:D011471!CYP3A5!0.9993!Association;MESH:D011471!RRM2!0.9994!Association;MESH:D011471!GSTM2!0.9994!Association;MESH:D011471!ALDH3B2!0.9993!Association;MESH:D011471!PDE8B!0.9993!Association
39999286,MESH:D009369!MATN1!0.9982!Association;MESH:D002292!MATN1!0.9598!Positive_Correlation;MESH:D009362!MATN1!0.9984!Association
40002936,MESH:D010049!MIR200B!0.6285!Association;MESH:D004715!CDH1!0.9993!Association;MESH:D003560!CDH1!0.9771!Negative_Correlation;MESH:D017254!MIR200B!0.9516!Positive_Correlation;MESH:D004715!MIR200B!0.9993!Association;MESH:D017254!ZEB1!0.9982!Association;MESH:D010049!CDH1!0.9887!Association;MESH:D003560!MIR200B!0.5897!Positive_Correlation;MESH:D017254!CDH1!0.9994!Association;MESH:D010049!ZEB1!0.9988!Association
40012020,MESH:D002296!GADD45A!0.8706!Association;MESH:D001943!YAP1!0.9718!Negative_Correlation;MESH:D001943!CCDC80!0.9009!Association;MESH:D001943!GADD45A!0.9823!Association;MESH:D001943!NR4A1!0.6814!Association;MESH:D001943!TGFB2!0.9979!Association;MESH:D009369!GADD45A!0.9894!Association;MESH:D009369!YAP1!0.9991!Negative_Correlation;MESH:D002296!CCDC80!0.6481!Negative_Correlation;MESH:D009369!CCDC80!0.5611!Association
40032058,MESH:D014647!SERPINE1!0.9492!Association;MESH:D010051!PROCR!0.9995!Association;MESH:D054556!SERPINE1!0.9993!Association;MESH:D010051!RGS7!0.9991!Association;MESH:D010051!FGG!0.9992!Association;MESH:D010051!SERPINE1!0.9993!Association;MESH:D054556!PROCR!0.9996!Association;MESH:D014647!RGS7!0.6499!Association;MESH:D014647!F3!0.5892!Association;MESH:D054556!F3!0.8582!Association;MESH:D054556!FGG!0.5781!Association;MESH:D010051!F3!0.993!Association;MESH:D054556!RGS7!0.967!Association;MESH:D014647!FGG!0.9444!Association
40093618,MESH:D007249!TRAF5!0.9994!Association;MESH:D007249!IL17A!0.9994!Association;MESH:D007249!DUSP5!0.9977!Association
40114969,MESH:D007153!crim1!0.8738!Negative_Correlation;MESH:C566533!crim1!0.9995!Association;MESH:D010167!crim1!0.9992!Association;MESH:D005124!crim1!0.9992!Association;MESH:D005901!crim1!0.9992!Association;MESH:D012173!crim1!0.9994!Association
40133606,MESH:D007249!BDNF!0.7063!Negative_Correlation;MESH:D007249!IL20!0.9982!Association;MESH:D007249!IL2!0.993!Association;MESH:D007249!IL20RA!0.9946!Association;MESH:D020271!BDNF!0.9993!Association;MESH:D007249!NTF3!0.9976!Association;MESH:D007249!CASP8!0.8494!Association;MESH:D007249!IL17C!0.9962!Association;MESH:D007249!NRTN!0.9872!Association;MESH:D007249!IL24!0.9987!Association;MESH:D007249!IL17A!0.9965!Association;MESH:D007249!IL33!0.9987!Association;MESH:D007249!NGF!0.8765!Association;MESH:D007249!LIF!0.7843!Association;MESH:D007249!IL15RA!0.9834!Association
40149492,MESH:D009369!RAB13!0.6403!Association
40162548,MESH:D014972!TPM3!0.604!Positive_Correlation;MESH:D014972!NTRK1!0.9993!Association
40165373,MESH:D010024!Tnfaip8l2!0.9989!Association;MESH:D006311!Tnfaip8l2!0.9996!Association;MESH:D009410!Tnfaip8l2!0.6117!Negative_Correlation
40194350,MESH:D010051!MIR200B!0.9992!Association;MESH:D012175!MIR200C!0.9997!Association;MESH:D010051!MIR200C!0.9997!Association;MESH:D012175!MIR200B!0.9996!Association
31122248,MESH:D004675!MAP2K3!0.9989!Association;MESH:D004675!ACTRT2!0.9981!Association;MESH:D004675!MAP4!0.9991!Association;MESH:D004675!PALLD!0.8287!Association;MESH:D004675!EPPK1!0.9665!Association;MESH:D004675!MSR1!0.9909!Association;MESH:D004675!LMO7!0.9973!Association;MESH:D004675!KLHL25!0.9986!Association;MESH:D004675!MBD1!0.999!Association;MESH:D004675!PKD1!0.9985!Association;MESH:D004675!OR10J1!0.9985!Association;MESH:D004675!WDFY4!0.9939!Association;MESH:D004675!OR2T34!0.4441!Association
35810566,MESH:C537535!PLEKHA6!0.9893!Association;MESH:D009369!HDLBP!0.9994!Association;MESH:D009369!ZNF285!0.9993!Association;MESH:D009369!NTRK3!0.9945!Association;MESH:C537535!MMP2!0.9934!Association;MESH:D009369!ETV6!0.9986!Association;MESH:C537535!ZNF285!0.9527!Association;MESH:C537535!NTRK3!0.9084!Association;MESH:C537535!POLDIP2!0.6852!Association;MESH:D009369!PLEKHA6!0.9993!Association;MESH:D009369!MMP2!0.9992!Association;MESH:D009369!POLDIP2!0.9995!Association;MESH:C537535!HDLBP!0.7423!Association
36094925,MESH:D043183!Bpnt1!0.9513!Association
36109769,MESH:D003924!ERO1B!0.9993!Association;MESH:D003922!MEG3!0.9991!Association;MESH:D003922!DCLRE1B!0.9966!Association
36245253,MESH:D009101!ZNF683!0.9997!Association;MESH:D009101!SH2D1B!0.7589!Association;MESH:D009101!SLAMF7!0.9795!Association
36538011,MESH:D010003!TSEN15!0.9772!Association;MESH:D010003!COLGALT2!0.9996!Association;MESH:D010003!COLGALT2!0.9433!Association;MESH:D010003!TSEN15!0.9978!Association
36846000,MESH:D011085!C1orf162!0.9978!Association;MESH:D011085!HCK!0.9947!Association;MESH:D011085!AOAH!0.9929!Association
37143720,MESH:D011471!REC8!0.7821!Association;MESH:D011471!CLK1!0.9939!Association;MESH:D011471!HOXA2!0.6635!Association;MESH:D011471!DPY19L2!0.997!Association;MESH:D011471!ZNF540!0.9972!Association;MESH:D011471!PHC1!0.6935!Association;MESH:D011471!LUC7L!0.9977!Association;MESH:D011471!HNRNPH1!0.8805!Association;MESH:D011471!DDX17!0.9895!Association;MESH:D011471!CLK2!0.9837!Association;MESH:D011471!NXF1!0.9867!Association;MESH:D011471!THOC1!0.6846!Association;MESH:D011471!RNF207!0.9425!Association;MESH:D011471!ZNF276!0.9887!Association;MESH:D011471!ACIN1!0.9737!Association;MESH:D011471!PJVK!0.8864!Association;MESH:D011471!CLASRP!0.753!Association;MESH:D011471!TCIRG1!0.9977!Association;MESH:D011471!DMTF1!0.9787!Association;MESH:D011471!HDAC6!0.9454!Association;MESH:D011471!HDAC7!0.9986!Association;MESH:D011471!SALL4!0.998!Association;MESH:D011471!ABTB1!0.9979!Association;MESH:D011471!LUC7L3!0.9968!Association;MESH:D011471!LSMEM1!0.9953!Association;MESH:D011471!PILRB!0.9888!Association;MESH:D011471!MTA1!0.9978!Association
38003532,MESH:D015535!SH3PXD2A!0.9983!Association;MESH:D012871!SNHG12!0.9818!Association;MESH:D011565!SNHG12!0.9324!Association;MESH:D012871!EPHA1!0.9995!Association;MESH:D011565!SH3PXD2A!0.9732!Association;MESH:D011565!LINC01215!0.999!Association;MESH:D012871!CYP4Z2P!0.9994!Association
38171082,MESH:D009362!LINC00853!0.9969!Positive_Correlation;MESH:D013274!LINC00853!0.9977!Positive_Correlation
38259468,MESH:D009080!HSP90AB1!0.9963!Association;MESH:D009080!KCNJ12!0.8926!Association;MESH:D009080!LINC01317!0.9247!Association;MESH:D009080!TTLL11!0.9736!Association;MESH:D009080!CWH43!0.9784!Association;MESH:D009080!FRG1DP!0.9481!Association;MESH:D009080!SFMBT2!0.8031!Association;MESH:D009080!FANK1!0.8669!Association
38334481,MESH:D015179!ODF2L!0.9801!Positive_Correlation;MESH:D009369!ODF2L!0.9719!Association
38490509,MESH:D009369!Mtor!0.9871!Association;MESH:D009369!Akt1!0.9981!Association;MESH:D009369!Camk2n1!0.5647!Association;MESH:D002289!Camk2n1!0.7335!Association;MESH:D009362!Camk2n1!0.9719!Negative_Correlation
38493427,MESH:C563333!HLCS!0.9294!Association
39240479,MESH:D001943!MAP3K1!0.7147!Association;MESH:D001943!TACSTD2!0.9982!Association;MESH:D001943!MAGI2!0.9605!Association;MESH:D001943!PTEN!0.9593!Association;MESH:D001943!NOTCH2!0.9716!Association
39348460,MESH:D009765!HSPB7!0.9991!Association;MESH:D009765!TRDN!0.9979!Association;MESH:D009765!ELOVL6!0.999!Association;MESH:D018205!TRDN!0.9956!Association;MESH:D009765!KCNJ15!0.9993!Association;MESH:D018205!ELOVL6!0.989!Association;MESH:D018205!KCNJ15!0.999!Association;MESH:D018205!HSPB7!0.9987!Association
39465338,MESH:D009369!INTS7!0.5656!Positive_Correlation;MESH:D000077192!INTS7!0.9982!Positive_Correlation
39644349,MESH:C562393!CTSW!0.5222!Association;MESH:C562393!RABIF!0.9961!Association;MESH:D009369!RABIF!0.9749!Association;MESH:C562393!CDCA8!0.6104!Association;MESH:C562393!SPRR2E!0.9814!Association;MESH:C562393!IFITM3!0.9916!Association;MESH:C562393!CAP1!0.8684!Association;MESH:D008545!RABIF!0.9985!Positive_Correlation;MESH:C562393!FOXM1!0.8189!Association
39714216,MESH:C562794!CYP4A22!0.9989!Association;MESH:D053098!CYP4A22!0.9651!Association
39760915,MESH:D013274!TSPAN4!0.9956!Association;MESH:D013274!NNMT!0.7985!Association;MESH:D013274!DNM3!0.9963!Association;MESH:D013274!PBX4!0.8317!Association;MESH:D013274!MRAS!0.795!Association;MESH:D013274!NFKBIE!0.5742!Association;MESH:D013274!EPAS1!0.9672!Association;MESH:D013274!VAT1!0.9526!Association;MESH:D013274!AFAP1L1!0.997!Association;MESH:D013274!DAB2!0.6939!Association;MESH:D013274!ZFAND2A!0.6906!Association;MESH:D013274!RAMP2!0.613!Association;MESH:D013274!FAAH2!0.7992!Association
39809370,MESH:D002534!VEGFA!0.9877!Association
39835731,MESH:D001943!FZD3!0.9984!Association;MESH:D015179!FOXK1!0.9983!Association
39872202,MESH:D001753!LOC4345606!0.9867!Association;MESH:D001753!LOC4351983!0.5623!Association
40009499,MESH:D054218!TP53!0.7719!Association;MESH:D054218!HES4!0.9983!Association;MESH:D007938!NOTCH1!0.9977!Association;MESH:D054218!BCL2L1!0.9991!Association;MESH:D054218!NOTCH1!0.9997!Association
40053593,MESH:D007249!DFNA34!0.9997!Association;MESH:D007249!LACC1!0.9972!Association
40092985,MESH:D008545!COPDA1!0.9993!Association;MESH:D009369!COPDA1!0.999!Negative_Correlation
40175693,MESH:D023921!SERBP1!0.9861!Association;MESH:D017202!SERBP1!0.9997!Association;MESH:D054059!SERBP1!0.9989!Association;MESH:D001778!SERBP1!0.9997!Association;MESH:D003324!SERBP1!0.998!Negative_Correlation;MESH:D050197!SERBP1!0.9997!Association
40187358,MESH:D018805!S100A12!0.9784!Association;MESH:D000086382!MOK!0.7577!Association;MESH:D000086382!S100A12!0.9929!Association;MESH:D018805!MOK!0.6397!Association
