pmid,relations
35708078,MESH:D011472!TARS2!0.9992!Association;MESH:D011472!ACOX2!0.9988!Association;MESH:D009362!C1QTNF9B!0.9489!Association;MESH:D011472!PLA2G15!0.9989!Association;MESH:D009362!SLC2A4!0.9187!Association;MESH:D011472!FAM229A!0.9978!Association;MESH:D009362!FAM229A!0.4893!Association;MESH:D011472!C1QTNF9B!0.999!Association;MESH:D009362!KRT23!0.5676!Association;MESH:D009362!PTGDS!0.9878!Association;MESH:D011472!SLC2A4!0.9993!Association;MESH:D009362!SLITRK6!0.9515!Association;MESH:D009362!LOXL1!0.9647!Association;MESH:D009362!CRADD!0.6889!Association;MESH:D011472!PTGDS!0.9961!Association;MESH:D011472!KRT23!0.9973!Association;MESH:D009362!MIR3929!0.9363!Association;MESH:D011472!SLITRK6!0.9992!Association;MESH:D011472!LOXL1!0.9965!Association;MESH:D009362!CDC42EP5!0.8912!Association;MESH:D011472!GRIK4!0.9982!Association;MESH:D009362!MYL9!0.9459!Association;MESH:D009362!GRIK4!0.9302!Association;MESH:D009362!ACOX2!0.9248!Association;MESH:D009362!TARS2!0.9724!Association;MESH:D009362!PLA2G15!0.8261!Association;MESH:D011472!MYL9!0.9994!Association;MESH:D011472!MIR3929!0.7643!Association;MESH:D011472!CDC42EP5!0.9993!Association
36708065,MESH:D056486!BCOR!0.9553!Association;MESH:D056486!RBMS3!0.998!Association;MESH:D056486!FTCDNL1!0.9956!Association;MESH:D056486!DOK5!0.9897!Association;MESH:D056486!FGF14!0.9973!Association;MESH:D056486!PFDN4!0.9986!Association;MESH:D056486!MTHFR!0.9883!Association;MESH:D056486!SPATA9!0.9928!Association;MESH:D056486!RAVER2!0.9913!Association;MESH:D056486!AP4B1-AS1!0.9744!Association;MESH:D056486!JAK1!0.9888!Association;MESH:D056486!PLCG2!0.9875!Association
39558362,MESH:D051436!KRT8P21!0.9897!Association;MESH:D051436!CST3!0.9908!Association;MESH:D051436!OR8B2!0.975!Association
31671693,MESH:D013734!PLCXD3!0.608!Association;MESH:D013734!DPY19L2!0.9177!Negative_Correlation;MESH:D013734!TM4SF18!0.9614!Association;MESH:D013734!TSACC!0.7781!Negative_Correlation;MESH:D013734!AR!0.996!Association;MESH:D013734!TCP10L!0.9361!Negative_Correlation;MESH:D013734!SPATA16!0.8359!Negative_Correlation;MESH:D013734!GPX8!0.5605!Positive_Correlation;MESH:D013734!SFRP4!0.9229!Association;MESH:D013734!CYP11A1!0.9994!Association;MESH:D013734!CFI!0.9704!Association;MESH:D013734!AR!0.9933!Association
34728798,MESH:D009293!KDM4A!0.9994!Association;MESH:D009293!LRRIQ3!0.9992!Association;MESH:D009293!KDM4A!0.798!Association
32437414,MESH:D014607!EGR2!0.9997!Association;MESH:D014607!IL23R!0.9996!Association;MESH:D014607!ADO!0.9996!Association;MESH:D014607!C1orf141!0.9971!Association;MESH:D014607!ZNF365!0.9997!Association;MESH:D014607!IL23R!0.9987!Association
36999050,MESH:D000077192!SNTB2!0.9862!Association;MESH:D000077192!TBX19!0.9955!Association;MESH:D000077192!FKBP11!0.998!Association;MESH:D000077192!NDUFV3!0.9985!Association;MESH:D000077192!PGPEP1!0.9016!Association;MESH:D000077192!ANKRD36BP1!0.9989!Association;MESH:D000077192!HOOK3!0.9989!Association;MESH:D000077192!HOOK3!0.94!Association;MESH:D000077192!FKBP11!0.7692!Association;MESH:D000077192!SNTB2!0.8571!Association
40247703,MESH:D005157!Wdr4!0.9996!Association;MESH:C537404!Wdr4!0.9997!Association;MESH:C535850!METTL1!0.9988!Association
40310325,MESH:D016757!TNNT2!0.9994!Association;MESH:D001145!TNNT2!0.9824!Association;MESH:D006333!TNNT2!0.9878!Association;MESH:D002312!TNNT2!0.9997!Association
24129055,MESH:D000070636!ESRRB!0.9996!Association;MESH:D000070636!FGF10!0.9012!Association;MESH:D000070636!FGFR1!0.9996!Association;MESH:D000070636!DEFB1!0.9996!Association;MESH:D000070636!FGF3!0.9997!Association;MESH:D000070636!FGFR1!0.5774!Association;MESH:D000070636!FGF10!0.8487!Association
35486108,MESH:D020821!SLC39A12!0.9992!Association;MESH:D052919!SLC39A12!0.999!Association;MESH:D012174!SLC37A3!0.9977!Association;MESH:D012174!SLC4A7!0.8805!Association;MESH:D012162!SLC39A12!0.9996!Association;MESH:D052919!SLC4A7!0.999!Association;MESH:C536122!SLC24A1!0.9996!Association;MESH:D012174!SLC24A1!0.9996!Association;MESH:D012174!SLC4A7!0.9825!Association
39888244,MESH:C536228!HTR3C!0.9614!Negative_Correlation;MESH:C536228!HTR1D!0.9764!Association;MESH:C536228!HTR1B!0.4486!Association;MESH:C536228!HTR3B!0.9825!Negative_Correlation;MESH:D003866!HTR1D!0.9996!Association;MESH:C536228!MIR3936HG!0.9987!Association;MESH:D003866!HTR1B!0.9992!Association
40192292,MESH:D008457!NECTIN4!0.8585!Association;MESH:D008457!CADM2!0.9986!Association;MESH:D008457!CADM1!0.9977!Association;MESH:D013344!CADM1!0.8753!Association
40225918,MESH:D009404!NPHS2!0.9997!Association
21490620,MESH:D004485!SPRR3!0.9978!Association;MESH:D004485!SPRR3!0.9979!Association;MESH:D004485!LCE1D!0.9772!Association;MESH:D004485!FLG2!0.9979!Association;MESH:D004485!S100A3!0.9699!Association
31997582,MESH:D001943!MIR3122!0.6569!Association;MESH:D001943!LINC00520!0.9996!Association
40223253,MESH:D000544!APOE!0.998!Association;MESH:D019636!BDNF!0.9976!Association;MESH:D000544!MIR26B!0.9992!Association;MESH:D000544!MIR30E!0.9981!Association;MESH:D000544!MIR206!0.9994!Association;MESH:D000544!BDNF!0.9995!Association;MESH:D000544!NFYC!0.7116!Association
33428857,MESH:D006331!NIBAN2!0.9983!Association;MESH:D058225!LTB4R2!0.9041!Association;MESH:D006331!SKI!0.9996!Association;MESH:D006331!ABCA1!0.9995!Association;MESH:D006331!GALNT3!0.9995!Association;MESH:D006331!WDR27!0.9994!Association;MESH:D006333!TTR!0.995!Association;MESH:D058225!WDR27!0.9679!Association;MESH:D000686!TTR!0.9994!Association;MESH:C000718787!TTR!0.9996!Association;MESH:D058225!GALNT3!0.9859!Association;MESH:D058225!SEC14L5!0.9726!Association;MESH:D058225!EVA1B!0.6581!Association;MESH:D006331!KCNA6!0.9996!Association;MESH:D004487!TTR!0.9827!Association;MESH:D006331!TTR!0.998!Association;MESH:D006333!TTR!0.9973!Association;MESH:D000686!TTR!0.9148!Association;MESH:C000718787!TTR!0.9996!Association;MESH:D002349!TTR!0.9041!Association
36809789,MESH:D000740!SAMD14!0.9996!Association;MESH:D000208!SAMD14!0.8369!Association;MESH:D000740!Rab3ip!0.8784!Positive_Correlation;MESH:D000740!TAL1!0.5347!Association;MESH:D000740!GATA1!0.9982!Association;MESH:D000208!SAMD14!0.9377!Association;MESH:D000740!SAMD14!0.9996!Association
39903948,MESH:D006938!LDLR!0.9992!Association
40189906,MESH:D001249!MS4A2!0.735!Association;MESH:D001249!FCGR3A!0.9996!Association;MESH:D001249!FCGR3B!0.9096!Association;MESH:D001249!IL1RL1!0.8841!Association
40283113,MESH:D011085!GSTT1!0.9634!Association;MESH:D003924!GSTM1!0.9928!Association;MESH:D011085!GSTM1!0.9937!Association;MESH:D011085!VEGFA!0.9352!Association;MESH:D011085!ACE!0.9949!Association
40291381,MESH:D020069!TCF4!0.9411!Association;MESH:D020069!CA10!0.9635!Association;MESH:D020069!DCAF5!0.9037!Association
37805522,MESH:D011565!LCE3C!0.9995!Association
39331505,MESH:D002318!DNASE1L3!0.9982!Association
39344392,MESH:D000086382!SLC6A20!0.9996!Association;MESH:D009765!ELF5!0.9994!Association;MESH:D000086382!LZTFL1!0.9996!Association;MESH:D009765!SLC6A20!0.9995!Association;MESH:D003924!IFNAR2!0.995!Association;MESH:D000086382!ELF5!0.9997!Association;MESH:D009765!LZTFL1!0.9989!Association;MESH:D009765!IFNAR2!0.9991!Association;MESH:D000086382!THBS3!0.9994!Association;MESH:D000086382!DPP9!0.9996!Association;MESH:D000086382!IFNAR2!0.9995!Association;MESH:D009765!DPP9!0.5425!Association;MESH:D009765!THBS3!0.9314!Association;MESH:D000086382!ATP11A!0.9984!Association;MESH:D000086382!CCHCR1!0.9744!Association;MESH:D009765!ATP11A!0.4841!Association;MESH:D009765!CCHCR1!0.5135!Association;MESH:D003924!CCHCR1!0.9316!Association
39684939,MESH:D003876!TYK2!0.7784!Association;MESH:D012595!TYK2!0.872!Association;MESH:D007249!FCGR2C!0.7206!Association;MESH:D012595!VEGFA!0.9683!Association;MESH:D012595!C1R!0.9913!Association;MESH:D015535!ADORA1!0.9159!Association;MESH:D015535!TYK2!0.9972!Association;MESH:D015535!GLUD2!0.9972!Association;MESH:D012595!FCGR2C!0.999!Association;MESH:D007249!GLUD2!0.9948!Association;MESH:D011565!ILF3!0.9996!Association;MESH:D011565!TYK2!0.9995!Association;MESH:D012595!ADORA1!0.9986!Association;MESH:D015535!NDUFB8!0.9813!Association;MESH:D003876!GLUD2!0.969!Association;MESH:D012595!GLUD2!0.9993!Association;MESH:D003876!NDUFB8!0.7851!Association;MESH:D012595!NDUFB8!0.9988!Association;MESH:D015535!FCGR2C!0.9946!Association;MESH:D003876!FCGR2C!0.9683!Association;MESH:D011565!DNM2!0.9941!Association
36438706,MESH:D015179!SYPL2!0.9989!Association;MESH:D008207!SYPL2!0.9994!Association;MESH:D015179!BRAF!0.9967!Association
37260021,MESH:D000544!SMAP2!0.9198!Association;MESH:D000544!GIPR!0.9069!Association;MESH:D000544!ANXA10!0.6111!Association;MESH:D000544!TREM2!0.6064!Association
39279507,MESH:D009422!KIF1A!0.9996!Association;MESH:D002607!KIF1A!0.5215!Association;MESH:D009461!KIF1A!0.9996!Association
40280414,MESH:D005901!MYOC!0.814!Association;MESH:D005902!MYOC!0.9997!Association
40352809,MESH:D010518!IL1RL1!0.9993!Association;MESH:D010518!IL33!0.7718!Association
25219474,MESH:D000070636!ESRRB!0.9997!Association;MESH:D000070636!ESRRB!0.977!Association
28358029,MESH:D005642!LINC00970!0.9983!Association;MESH:D005642!TCF4!0.999!Association;MESH:D005642!LAMC1!0.9994!Association;MESH:D005642!ATP1B1!0.9989!Association;MESH:D005642!KANK4!0.9984!Association;MESH:D005642!LAMC1!0.8148!Association;MESH:D005642!KANK4!0.8364!Association
34659891,MESH:D002292!ETS1!0.9992!Association;MESH:D009369!APOB!0.9991!Association;MESH:D002292!TNF!0.9996!Association;MESH:D002292!APOBEC3A!0.9997!Association;MESH:D015179!APOBEC3A!0.8982!Association;MESH:D002292!APOBEC3A!0.9975!Association
35008894,MESH:D013274!MIR4719!0.9989!Association;MESH:D013274!MIR4274!0.9995!Association;MESH:D013274!MIR3175!0.9992!Association;MESH:D013274!MIR4427!0.9994!Association;MESH:D013274!MIR938!0.9996!Association;MESH:D013274!MIR548J!0.9988!Association;MESH:D013274!MIR8084!0.9979!Association;MESH:D013274!MIR6891!0.998!Association
40292074,MESH:D003924!APOA2!0.9994!Association;MESH:D015228!APOA1!0.9881!Association;MESH:D015228!APOA2!0.8275!Association
37565517,MESH:D012206!FDX2!0.9997!Association;MESH:D017240!FDX2!0.9994!Association;MESH:D009896!FDX2!0.9997!Association;MESH:D056784!FDX2!0.9997!Association;MESH:D009135!FDX2!0.952!Association;MESH:D000140!FDX2!0.9997!Association;MESH:D056784!MSTO1!0.5311!Association
39677730,MESH:D019698!FCRL3!0.9816!Association
39887367,MESH:D009373!PADI6!0.9997!Association;MESH:D009373!TLE6!0.9997!Association;MESH:D009373!NLRP2!0.9996!Association;MESH:D009373!NLRP5!0.9997!Association;MESH:D007247!TLE6!0.9912!Association
39503264,MESH:D010300!LYST!0.9806!Association;MESH:D010300!MIR1537!0.9947!Association;MESH:D010300!ALCAM!0.9997!Association
39720245,MESH:D044903!MOS!0.9387!Association;MESH:D044903!GCK!0.9869!Association;MESH:D056730!GCK!0.9959!Association;MESH:D056730!NR0B2!0.8114!Association
39814591,MESH:D002658!VPS13D!0.7408!Association;MESH:D001259!VPS13D!0.9696!Association;MESH:D004421!VPS13D!0.9821!Association;MESH:D004827!VPS13D!0.8493!Association;MESH:D019973!VPS13D!0.9996!Association;MESH:D000014!VPS13D!0.6443!Association
40344485,MESH:D011471!NKX3-1!0.9997!Association;MESH:D011471!BCL2!0.9997!Association;MESH:D000230!BCL2!0.9996!Association;MESH:D011471!CASP9!0.9996!Association;MESH:D016393!BCL2!0.9441!Association;MESH:D011471!CASP3!0.9997!Association
31737664,MESH:D059786!MTHFR!0.9947!Association;MESH:D054198!MTHFR!0.9996!Association;MESH:D059786!MTHFR!0.5112!Association;MESH:D054198!MTHFR!0.9856!Association
40230421,MESH:D003093!RNF186!0.9997!Association
19372141,MESH:D001943!FCER1A!0.9992!Association;MESH:D001943!OR10J3!0.6733!Association;MESH:D001943!FCER1A!0.9987!Association
37550298,MESH:D001927!KCTD3!0.9997!Association;MESH:D024182!KCTD3!0.9683!Association
38430974,MESH:D002292!DCLRE1B!0.9997!Association;MESH:D002292!VHL!0.7978!Association;MESH:C538557!FLCN!0.6756!Association;MESH:D002292!FLCN!0.976!Association;MESH:D063646!FLCN!0.9988!Association
38604958,MESH:D050177!FTO!0.9994!Association;MESH:D009765!MC4R!0.9996!Association;MESH:D050177!MC4R!0.9993!Association;MESH:D009765!DNAJC27!0.9995!Association;MESH:D050177!SEC16B!0.9996!Association;MESH:D050177!DNAJC27!0.9994!Association;MESH:D009765!SEC16B!0.9996!Association;MESH:D009765!FTO!0.9996!Association
39817844,MESH:D056266!GJB4!0.9997!Association;MESH:D012871!GJB4!0.9997!Association
40185345,MESH:C566121!IRF6!0.999!Association;MESH:D002972!IRF6!0.9995!Association;MESH:D002971!IRF6!0.9997!Association
40231198,MESH:D028922!MMACHC!0.945!Association;MESH:C537359!HLCS!0.982!Association;MESH:C537358!MMACHC!0.9541!Association;MESH:D006712!MMACHC!0.9678!Association;MESH:D028922!HLCS!0.9838!Association;MESH:C537359!MMACHC!0.4902!Association
25765001,MESH:C538370!FPGS!0.9994!Association;MESH:C538370!MDM2!0.5695!Association;MESH:C538370!FPGS!0.9989!Association
38365720,MESH:D065626!TMEM59!0.9996!Association;MESH:D065626!DIO1!0.9997!Association;MESH:D065626!LDLRAD1!0.9996!Association;MESH:D065626!DHCR24!0.9996!Association;MESH:D065626!YIPF1!0.9989!Association
36183486,MESH:D020271!AKT1!0.8884!Association;MESH:D020329!PDPR!0.946!Association;MESH:D020329!RBFOX1!0.9995!Association;MESH:D020329!VPS33B!0.9976!Association;MESH:D020329!ZRANB1!0.9986!Association;MESH:D020329!ARL17A!0.9576!Association;MESH:D020329!PIK3CA!0.9956!Association;MESH:D020329!SCARB2!0.9996!Association;MESH:D020329!YJU2!0.7498!Association;MESH:D020329!NPY4R!0.9983!Association;MESH:D020329!SPATA21!0.9669!Association;MESH:D020329!STEAP1B!0.9969!Association;MESH:D020329!MAPT!0.9996!Association;MESH:D020329!TBC1D3C!0.999!Association;MESH:D009369!PIK3CA!0.9983!Association;MESH:D020329!N6AMT1!0.9996!Association;MESH:D009369!MAPK1!0.8201!Association;MESH:D020329!PCDH9!0.9995!Association;MESH:D009369!AKT1!0.8748!Association;MESH:D020329!ETS2!0.8525!Association;MESH:D020329!SPINK5!0.997!Association;MESH:D020271!MAPK1!0.9009!Association;MESH:D020329!ZNF736!0.8342!Association;MESH:D020271!PIK3CA!0.9802!Association;MESH:D020329!EYA1!0.9995!Association;MESH:D020329!PZP!0.6192!Association;MESH:D009369!EGFR!0.7863!Association;MESH:D020271!EGFR!0.9071!Association;MESH:D020329!TUBB2A!0.9943!Association;MESH:D020329!PIK3CA!0.983!Association;MESH:D009369!PIK3CA!0.9846!Association;MESH:D020271!PIK3CA!0.9037!Association;MESH:D020329!RBFOX1!0.4918!Association
39360343,MESH:D030342!ADAMTSL4!0.7352!Association;MESH:D004479!ADAMTSL4!0.9997!Association;MESH:D005128!ADAMTSL4!0.9997!Association;MESH:D007906!ADAMTSL4!0.9996!Association
40330001,MESH:D007246!SPAG17!0.9997!Association
40330153,MESH:D009369!NADK!0.9991!Association;MESH:D008175!NADK!0.9995!Association
35002215,MESH:D009216!BSG!0.613!Association;MESH:D009216!SCO2!0.9753!Association;MESH:D009216!ZNF644!0.9964!Association;MESH:D009216!SLC39A5!0.9989!Association;MESH:D009216!AGRN!0.9958!Association;MESH:D009216!CPSF1!0.997!Association;MESH:D009216!P4HA2!0.9885!Association;MESH:D009216!P4HA2!0.542!Association;MESH:D009216!AGRN!0.9076!Association;MESH:D009216!SLC39A5!0.7843!Association;MESH:D009216!CPSF1!0.742!Association;MESH:D009216!BSG!0.6213!Association;MESH:D009216!ZNF644!0.5397!Association;MESH:D009216!SCO2!0.8203!Association
35096646,MESH:D010033!FUT2!0.9995!Association;MESH:D010033!KMT2D!0.9673!Association;MESH:D010033!MUC16!0.9343!Association;MESH:D007239!FUT2!0.9832!Association;MESH:D010033!FUT2!0.7734!Association
37985543,MESH:D003072!SLC50A1!0.9997!Association;MESH:D008607!TBC1D1!0.9602!Association;MESH:D003072!TBC1D1!0.9996!Association;MESH:D008607!TBC1D3!0.9823!Association;MESH:D008607!ANAPC2!0.9899!Association;MESH:D008607!TARS2!0.969!Association;MESH:D008607!SLC50A1!0.9522!Association;MESH:D003072!ANAPC2!0.9997!Association;MESH:D003072!TARS2!0.9996!Association;MESH:D008607!TBC1D3L!0.9645!Association
40266456,MESH:D006849!NFIA!0.8927!Association;OMIM:613735!NFIA!0.9995!Association;MESH:D002658!NFIA!0.9992!Association
40315281,MESH:C535480!TACSTD2!0.9997!Association
40355051,MESH:C535858!Lbr!0.9997!Association;OMIM:215140!Lbr!0.9996!Association;MESH:D010381!Lbr!0.9997!Association;MESH:C535858!LBR!0.9961!Association;OMIM:215140!LBR!0.9877!Association
38256083,MESH:D017696!ALG6!0.9996!Association;MESH:D052919!DHDDS!0.9986!Association;OMIM:613861!DHDDS!0.9953!Association;OMIM:613861!ALG6!0.5256!Association;MESH:D012162!DHDDS!0.997!Association;MESH:D012162!ALG6!0.9997!Association;MESH:D000077765!ALG6!0.9997!Association;MESH:D017696!DHDDS!0.8306!Association;MESH:D000077765!DHDDS!0.9982!Association
39439230,MESH:C535833!MIR137HG!0.9989!Association
40108671,MESH:D014648!CASZ1!0.9996!Association
40332645,MESH:D007153!AMPD1!0.9109!Association;MESH:D005221!AMPD1!0.9994!Association
33740106,MESH:D001172!PHTF1!0.9996!Association;MESH:D020388!RSBN1!0.9993!Association;MESH:D014390!PHTF1!0.9996!Association;MESH:D020388!PTPN22!0.9996!Association;MESH:D001172!RSBN1!0.9991!Association;MESH:D020388!PHTF1!0.9996!Association;MESH:D014390!RSBN1!0.9986!Association;MESH:D001172!PTPN22!0.9995!Association;MESH:D014390!MAGI3!0.9995!Association;MESH:D014390!PTPN22!0.9993!Association;MESH:D020388!MAGI3!0.9996!Association;MESH:D001172!MAGI3!0.9996!Association;MESH:D001172!PSMD5!0.8693!Association;MESH:D010024!PSMD5!0.9047!Association
38106038,MESH:D015179!VEGFA!0.9416!Association;MESH:D015179!EGFR!0.8953!Association;MESH:D010190!VEGFA!0.9996!Association;MESH:D015179!TGFB2!0.9997!Association;MESH:D011471!TGFB2!0.5525!Association
39576357,MESH:D001284!DHDDS!0.9997!Association;MESH:D001321!DHDDS!0.9995!Association;MESH:D010302!DHDDS!0.9996!Association;MESH:D001259!DHDDS!0.9995!Association;MESH:D004421!DHDDS!0.9995!Association;MESH:D004827!DHDDS!0.9997!Association;MESH:D002658!DHDDS!0.9996!Association
40150646,MESH:D007037!LHX4!0.9116!Association;MESH:C580003!LHX4!0.9995!Association;MESH:C580003!GLI2!0.9818!Association
37264311,MESH:D010300!PINK1!0.9996!Association;MESH:D010300!PRKN!0.9997!Association;MESH:D010302!COA7!0.9995!Association;MESH:C537308!COA7!0.9997!Association
38499532,MESH:D008175!NR2F1!0.9989!Association;MESH:D009369!PTEN!0.9991!Negative_Correlation;MESH:D008175!EGFR!0.5199!Association;MESH:D006965!PTEN!0.9977!Negative_Correlation;MESH:D002282!PTEN!0.5458!Negative_Correlation;MESH:D008175!PTEN!0.99!Association;MESH:D008175!KRAS!0.9824!Association
40002435,MESH:D001007!XIRP2!0.9976!Association;MESH:D001007!HADHB!0.9928!Association;MESH:D000092202!HADHB!0.9821!Association;MESH:D000092202!GAREM2!0.9806!Association;MESH:D000092202!PTPRU!0.8521!Association;MESH:D019966!GAREM2!0.9993!Association;MESH:D019966!PTPRU!0.9975!Association;MESH:D000092202!BCL11A!0.9991!Association;MESH:D003866!HADHB!0.9984!Association;MESH:D001007!PRDM10!0.9993!Association;OMIM:603663!PTPRU!0.9069!Association;OMIM:603663!GAREM2!0.9992!Association;MESH:D019966!HADHB!0.9993!Association;MESH:D003866!XIRP2!0.9964!Association;OMIM:603663!XIRP2!0.9671!Association;MESH:D001007!GAREM2!0.9995!Association;OMIM:603663!HADHB!0.6364!Association;MESH:D000092202!PRDM10!0.8728!Association;MESH:D000092202!XIRP2!0.9073!Association;MESH:D001007!PTPRU!0.9985!Association;MESH:D019966!XIRP2!0.9967!Association;OMIM:603663!PRDM10!0.9927!Association;MESH:D019966!PRDM10!0.9986!Association;MESH:D000092202!DEFB135!0.9964!Association;MESH:D000092202!CSRNP3!0.9984!Association;MESH:D003866!PTPRU!0.9987!Association;MESH:D003866!PRDM10!0.9991!Association;MESH:D003866!GAREM2!0.9995!Association
40142207,MESH:D004827!KCNAB1!0.9989!Association;MESH:D004827!KCNJ10!0.9963!Association
30633125,MESH:D011248!ANXA5!0.9994!Association;MESH:D011225!ANXA5!0.9188!Association;MESH:D011225!C1orf35!0.501!Association;MESH:D011225!QRFPR!0.9045!Association
39857609,MESH:D011471!ERH!0.9987!Association;MESH:D011471!MYC!0.9991!Association;MESH:D011471!CLNS1A!0.9637!Association;MESH:D011471!DENND2D!0.9896!Negative_Correlation;MESH:D011471!MAD2L1!0.9799!Association
28413702,MESH:D014029!FMO3!0.9989!Association;MESH:D014029!FMO6P!0.8326!Association;MESH:D014029!FMO1!0.9986!Association;MESH:D014029!FMO1!0.9978!Association
32683206,MESH:D007970!SVIL!0.9996!Association;MESH:D007970!EFCAB2!0.9991!Association;MESH:D007970!EFCAB2!0.5747!Association;MESH:D009503!SVIL!0.8703!Association;MESH:D007970!SVIL!0.7786!Association;MESH:D009503!EFCAB2!0.7729!Association
35713327,MESH:D000090303!FBXO6!0.9775!Association;MESH:D000090303!FBXO44!0.9928!Association;MESH:D000090303!AGTRAP!0.9848!Association;MESH:D000090303!FBXO2!0.9909!Association;MESH:D000090303!C1orf167!0.9861!Association;MESH:D000090303!DRAXIN!0.9884!Association;MESH:D000090303!MAD2L2!0.9881!Association;MESH:D000090303!TWIST2!0.9993!Association;MESH:D000090303!FBXO44!0.7978!Association
39930683,MESH:D008133!NOS1AP!0.9996!Association;MESH:D012559!NOS1AP!0.9996!Association;MESH:D002318!NOS1AP!0.9996!Association
31235810,MESH:C566112!TEX41!0.9548!Association;MESH:C566112!COL4A2!0.9619!Association;MESH:C566112!C1orf21!0.9501!Association;MESH:D002318!FOXO1!0.5939!Association;MESH:C566112!MRVI1!0.6224!Association;MESH:D002318!MRVI1!0.4724!Association;MESH:D002318!TEX41!0.8274!Association
37956963,MESH:D012640!PARS2!0.9997!Association;MESH:D010049!PARS2!0.9996!Association;MESH:D009202!PARS2!0.9996!Association;OMIM:617023!PARS2!0.9996!Association;MESH:D002658!PARS2!0.9994!Association;MESH:C564543!PARS2!0.9996!Association;MESH:D008607!PARS2!0.9997!Association;MESH:D013064!PARS2!0.9993!Association
39586126,MESH:D015179!ERBB4!0.9996!Association;MESH:D009362!VANGL1!0.9877!Association;MESH:D015179!VANGL1!0.9988!Association;MESH:D009362!ERBB4!0.9996!Association;MESH:D015179!KHSRP!0.9975!Association
29569387,MESH:D002292!GSTM3!0.9979!Association;MESH:D002292!MIR556!0.9762!Association;MESH:D009369!GSTM3!0.8343!Association;MESH:D002292!GSTM3!0.9963!Association
30018743,MESH:D044483!FBXW7!0.9971!Association;MESH:D044483!STAMBPL1!0.9896!Association;MESH:D044483!CYB5RL!0.6911!Association;MESH:D044483!CYB5RL!0.9859!Association;MESH:D044483!FBXW7!0.7444!Association;MESH:D044483!STAMBPL1!0.7092!Association
39714216,MESH:C562794!CYP4A22!0.9989!Association;MESH:D053098!CYP4A22!0.9651!Association
40102295,MESH:D013274!USF2!0.999!Association;MESH:D009369!USF2!0.9992!Negative_Correlation;MESH:D009369!USF1!0.9866!Negative_Correlation;MESH:D013274!USF1!0.9185!Association
40130200,MESH:C563918!VHL!0.9996!Association
39982551,MESH:D050031!RET!0.9996!Association;MESH:D000077273!RET!0.9992!Association;MESH:D000077273!BRAF!0.7138!Association
40032058,MESH:D014647!SERPINE1!0.9492!Association;MESH:D010051!PROCR!0.9995!Association;MESH:D054556!SERPINE1!0.9993!Association;MESH:D010051!RGS7!0.9991!Association;MESH:D010051!FGG!0.9992!Association;MESH:D010051!SERPINE1!0.9993!Association;MESH:D054556!PROCR!0.9996!Association;MESH:D014647!RGS7!0.6499!Association;MESH:D014647!F3!0.5892!Association;MESH:D054556!F3!0.8582!Association;MESH:D054556!FGG!0.5781!Association;MESH:D010051!F3!0.993!Association;MESH:D054556!RGS7!0.967!Association;MESH:D014647!FGG!0.9444!Association
40271533,MESH:D007248!CYP1A1!0.9889!Association;MESH:D007248!NFE2L2!0.9982!Association;MESH:D007248!GSTM1!0.9957!Association;MESH:D007248!MTHFR!0.9944!Association;MESH:D007248!PON1!0.8254!Association;MESH:D007248!SOD2!0.7656!Association;MESH:D007248!AHR!0.8953!Association;MESH:D007248!CAT!0.9716!Association
40052770,MESH:C580334!KCNQ4!0.9995!Association;MESH:D034381!KCNQ4!0.9905!Association;MESH:C537845!KCNQ4!0.9996!Association;MESH:D006316!KCNQ4!0.9991!Association
40328657,MESH:D002289!KRAS!0.9725!Association;MESH:D002289!EGFR!0.8333!Association;MESH:D002289!ROS1!0.9136!Association
33749153,MESH:D000067877!PLXNA2!0.9991!Association;MESH:D000067877!LRRC40!0.9995!Association;MESH:D000067877!PLXNA2!0.9731!Association;MESH:D000067877!LRRC40!0.9778!Association
37750949,MESH:D002524!COA7!0.9976!Association;MESH:D004421!COA7!0.9996!Association;MESH:D010523!COA7!0.9997!Association;MESH:D017827!COA7!0.9997!Association;MESH:D056784!COA7!0.9985!Association;MESH:D011115!COA7!0.9969!Association;MESH:C548028!COA7!0.9864!Association;MESH:D019973!COA7!0.8683!Association;MESH:D010302!COA7!0.9955!Association
39554687,MESH:D003924!SCNN1D!0.9991!Association;MESH:D003924!RNF223!0.9982!Association;MESH:D003924!ANKRD65!0.9643!Association;MESH:D003924!TTLL10!0.9973!Association
32304364,OMIM:217095!MUC4!0.9992!Association;MESH:D006130!GH1!0.4405!Association;MESH:C562704!GH1!0.6845!Association;MESH:D004393!NBPF10!0.9949!Association;OMIM:217095!NBPF10!0.9988!Association;MESH:D004393!MUC4!0.9836!Association;OMIM:217095!GH1!0.9019!Association;MESH:D004393!NBPF20!0.7377!Association;OMIM:217095!NBPF20!0.8424!Association
35346016,MESH:D006973!MTHFR!0.9994!Association;MESH:D003324!MTHFD1L!0.9992!Association;MESH:D009447!NBPF3!0.9608!Association;MESH:D002318!MTHFR!0.9896!Association;MESH:D006973!MTHFR!0.7074!Association;MESH:D002318!MTHFR!0.4887!Association
37265963,MESH:D000230!FOXP2!0.5806!Association;MESH:D000230!CDK13!0.7334!Association;MESH:D000230!LOC391674!0.8932!Association;MESH:D000230!HLA-B!0.4818!Association;MESH:D000230!CTSW!0.6313!Association;MESH:D000230!RALA!0.9313!Association
